"BehaviorSpace results (NetLogo 6.0.4)"
"MAGENTA_ABM_combined.nlogo"
"MAGENTA_experiment_onefarmer"
"07/12/2019 16:20:55:285 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-7","7","-7","7"
"[run number]","bounded-rationality?","bonus-agg","bounded-threshold","base-p","persistence","bonus-wat","water-bonus","dist","change-lim","no-agents","[step]","budget","r:get ""ay.sum""","r:get ""hi""","r:get ""wq"""
"17440","false","0.2","uniform","0.25","profit","0","as ES model","1","8","1","100","83.19999999999982","0.0056607635063043995","100","100"
"17441","false","0.2","uniform","0.25","profit","0","as ES model","1","9","1","100","83.20000000000044","0.0056607635063043995","100","100"
"17442","false","0.2","uniform","0.25","profit","0","as ES model","1","9","1","100","83.20000000000005","0.0056607635063043995","100","100"
"17443","false","0.2","uniform","0.25","profit","0","as ES model","1","9","1","100","83.20000000000005","0.0056607635063043995","100","100"
"17444","false","0.2","uniform","0.25","profit","0","as ES model","1","9","1","100","83.20000000000016","0.0056607635063043995","100","100"
"17445","false","0.2","uniform","0.25","profit","0","as ES model","1","9","1","100","83.19999999999982","0.0056607635063043995","100","100"
"17446","false","0.2","uniform","0.25","profit","0","as ES model","1","10","1","100","83.2000000000001","0.0056607635063043995","100","100"
"17447","false","0.2","uniform","0.25","profit","0","as ES model","1","10","1","100","83.19999999999999","0.0056607635063043995","100","100"
"17448","false","0.2","uniform","0.25","profit","0","as ES model","1","10","1","100","83.20000000000027","0.0056607635063043995","100","100"
"17449","false","0.2","uniform","0.25","profit","0","as ES model","1","10","1","100","83.20000000000027","0.0056607635063043995","100","100"
"17450","false","0.2","uniform","0.25","profit","0","as ES model","1","10","1","100","83.19999999999982","0.0056607635063043995","100","100"
"17451","false","0.2","uniform","0.25","profit","0.05","as ES model","1","1","1","100","87.51754075122761","0.0056607635063043995","100","100"
"17452","false","0.2","uniform","0.25","profit","0.05","as ES model","1","1","1","100","87.51754075122761","0.0056607635063043995","100","100"
"17453","false","0.2","uniform","0.25","profit","0.05","as ES model","1","1","1","100","87.5175407512279","0.0056607635063043995","100","100"
"17454","false","0.2","uniform","0.25","profit","0.05","as ES model","1","1","1","100","87.51754075122761","0.0056607635063043995","100","100"
"17455","false","0.2","uniform","0.25","profit","0.05","as ES model","1","1","1","100","87.51754075122773","0.0056607635063043995","100","100"
"17456","false","0.2","uniform","0.25","profit","0.05","as ES model","1","2","1","100","87.51754075122733","0.0056607635063043995","100","100"
"17457","false","0.2","uniform","0.25","profit","0.05","as ES model","1","2","1","100","87.51754075122773","0.0056607635063043995","100","100"
"17458","false","0.2","uniform","0.25","profit","0.05","as ES model","1","2","1","100","87.5175407512279","0.0056607635063043995","100","100"
"17459","false","0.2","uniform","0.25","profit","0.05","as ES model","1","2","1","100","87.51754075122761","0.0056607635063043995","100","100"
"17460","false","0.2","uniform","0.25","profit","0.05","as ES model","1","2","1","100","87.51754075122778","0.0056607635063043995","100","100"
"17461","false","0.2","uniform","0.25","profit","0.05","as ES model","1","3","1","100","87.51754075122807","0.0056607635063043995","100","100"
"17462","false","0.2","uniform","0.25","profit","0.05","as ES model","1","3","1","100","87.51754075122778","0.0056607635063043995","100","100"
"17463","false","0.2","uniform","0.25","profit","0.05","as ES model","1","3","1","100","87.51754075122761","0.0056607635063043995","100","100"
"17464","false","0.2","uniform","0.25","profit","0.05","as ES model","1","3","1","100","87.51754075122767","0.0056607635063043995","100","100"
"17465","false","0.2","uniform","0.25","profit","0.05","as ES model","1","3","1","100","87.51754075122767","0.0056607635063043995","100","100"
"17466","false","0.2","uniform","0.25","profit","0.05","as ES model","1","4","1","100","87.51754075122773","0.0056607635063043995","100","100"
"17467","false","0.2","uniform","0.25","profit","0.05","as ES model","1","4","1","100","87.51754075122767","0.0056607635063043995","100","100"
"17468","false","0.2","uniform","0.25","profit","0.05","as ES model","1","4","1","100","87.51754075122795","0.0056607635063043995","100","100"
"17469","false","0.2","uniform","0.25","profit","0.05","as ES model","1","4","1","100","87.51754075122784","0.0056607635063043995","100","100"
"17470","false","0.2","uniform","0.25","profit","0.05","as ES model","1","4","1","100","87.51754075122761","0.0056607635063043995","100","100"
"17471","false","0.2","uniform","0.25","profit","0.05","as ES model","1","5","1","100","87.51754075122767","0.0056607635063043995","100","100"
"17472","false","0.2","uniform","0.25","profit","0.05","as ES model","1","5","1","100","87.51754075122778","0.0056607635063043995","100","100"
"17473","false","0.2","uniform","0.25","profit","0.05","as ES model","1","5","1","100","87.51754075122767","0.0056607635063043995","100","100"
"17474","false","0.2","uniform","0.25","profit","0.05","as ES model","1","5","1","100","87.51754075122739","0.0056607635063043995","100","100"
"17475","false","0.2","uniform","0.25","profit","0.05","as ES model","1","5","1","100","87.51754075122773","0.0056607635063043995","100","100"
"17476","false","0.2","uniform","0.25","profit","0.05","as ES model","1","6","1","100","87.51754075122778","0.0056607635063043995","100","100"
"17477","false","0.2","uniform","0.25","profit","0.05","as ES model","1","6","1","100","87.51754075122761","0.0056607635063043995","100","100"
"17478","false","0.2","uniform","0.25","profit","0.05","as ES model","1","6","1","100","87.51754075122756","0.0056607635063043995","100","100"
"17479","false","0.2","uniform","0.25","profit","0.05","as ES model","1","6","1","100","87.51754075122767","0.0056607635063043995","100","100"
"17480","false","0.2","uniform","0.25","profit","0.05","as ES model","1","6","1","100","87.51754075122767","0.0056607635063043995","100","100"
"17481","false","0.2","uniform","0.25","profit","0.05","as ES model","1","7","1","100","87.51754075122767","0.0056607635063043995","100","100"
"17482","false","0.2","uniform","0.25","profit","0.05","as ES model","1","7","1","100","87.51754075122795","0.0056607635063043995","100","100"
"17483","false","0.2","uniform","0.25","profit","0.05","as ES model","1","7","1","100","87.51754075122773","0.0056607635063043995","100","100"
"17484","false","0.2","uniform","0.25","profit","0.05","as ES model","1","7","1","100","87.51754075122773","0.0056607635063043995","100","100"
"17485","false","0.2","uniform","0.25","profit","0.05","as ES model","1","7","1","100","87.51754075122767","0.0056607635063043995","100","100"
"17486","false","0.2","uniform","0.25","profit","0.05","as ES model","1","8","1","100","87.51754075122739","0.0056607635063043995","100","100"
"17487","false","0.2","uniform","0.25","profit","0.05","as ES model","1","8","1","100","87.5175407512275","0.0056607635063043995","100","100"
"17488","false","0.2","uniform","0.25","profit","0.05","as ES model","1","8","1","100","87.51754075122761","0.0056607635063043995","100","100"
"17489","false","0.2","uniform","0.25","profit","0.05","as ES model","1","8","1","100","87.51754075122761","0.0056607635063043995","100","100"
"17490","false","0.2","uniform","0.25","profit","0.05","as ES model","1","8","1","100","87.51754075122761","0.0056607635063043995","100","100"
"17491","false","0.2","uniform","0.25","profit","0.05","as ES model","1","9","1","100","87.51754075122773","0.0056607635063043995","100","100"
"17492","false","0.2","uniform","0.25","profit","0.05","as ES model","1","9","1","100","87.51754075122795","0.0056607635063043995","100","100"
"17493","false","0.2","uniform","0.25","profit","0.05","as ES model","1","9","1","100","87.51754075122767","0.0056607635063043995","100","100"
"17494","false","0.2","uniform","0.25","profit","0.05","as ES model","1","9","1","100","87.5175407512279","0.0056607635063043995","100","100"
"17495","false","0.2","uniform","0.25","profit","0.05","as ES model","1","9","1","100","87.5175407512275","0.0056607635063043995","100","100"
"17496","false","0.2","uniform","0.25","profit","0.05","as ES model","1","10","1","100","87.51754075122767","0.0056607635063043995","100","100"
"17497","false","0.2","uniform","0.25","profit","0.05","as ES model","1","10","1","100","87.51754075122795","0.0056607635063043995","100","100"
"17498","false","0.2","uniform","0.25","profit","0.05","as ES model","1","10","1","100","87.51754075122773","0.0056607635063043995","100","100"
"17499","false","0.2","uniform","0.25","profit","0.05","as ES model","1","10","1","100","87.5175407512275","0.0056607635063043995","100","100"
"17500","false","0.2","uniform","0.25","profit","0.05","as ES model","1","10","1","100","87.51754075122761","0.0056607635063043995","100","100"
"17501","false","0.2","uniform","0.25","profit","0.1","as ES model","1","1","1","100","91.83508150245524","0.0056607635063043995","100","100"
"17502","false","0.2","uniform","0.25","profit","0.1","as ES model","1","1","1","100","91.83508150245524","0.0056607635063043995","100","100"
"17503","false","0.2","uniform","0.25","profit","0.1","as ES model","1","1","1","100","91.8350815024553","0.0056607635063043995","100","100"
"17504","false","0.2","uniform","0.25","profit","0.1","as ES model","1","1","1","100","91.83508150245541","0.0056607635063043995","100","100"
"17505","false","0.2","uniform","0.25","profit","0.1","as ES model","1","1","1","100","91.83508150245547","0.0056607635063043995","100","100"
"17506","false","0.2","uniform","0.25","profit","0.1","as ES model","1","2","1","100","91.83508150245558","0.0056607635063043995","100","100"
"17507","false","0.2","uniform","0.25","profit","0.1","as ES model","1","2","1","100","91.83508150245564","0.0056607635063043995","100","100"
"17508","false","0.2","uniform","0.25","profit","0.1","as ES model","1","2","1","100","91.83508150245535","0.0056607635063043995","100","100"
"17509","false","0.2","uniform","0.25","profit","0.1","as ES model","1","2","1","100","91.83508150245547","0.0056607635063043995","100","100"
"17510","false","0.2","uniform","0.25","profit","0.1","as ES model","1","2","1","100","91.83508150245535","0.0056607635063043995","100","100"
"17511","false","0.2","uniform","0.25","profit","0.1","as ES model","1","3","1","100","91.83508150245541","0.0056607635063043995","100","100"
"17512","false","0.2","uniform","0.25","profit","0.1","as ES model","1","3","1","100","91.83508150245524","0.0056607635063043995","100","100"
"17513","false","0.2","uniform","0.25","profit","0.1","as ES model","1","3","1","100","91.83508150245513","0.0056607635063043995","100","100"
"17514","false","0.2","uniform","0.25","profit","0.1","as ES model","1","3","1","100","91.83508150245513","0.0056607635063043995","100","100"
"17515","false","0.2","uniform","0.25","profit","0.1","as ES model","1","3","1","100","91.83508150245552","0.0056607635063043995","100","100"
"17516","false","0.2","uniform","0.25","profit","0.1","as ES model","1","4","1","100","91.83508150245524","0.0056607635063043995","100","100"
"17517","false","0.2","uniform","0.25","profit","0.1","as ES model","1","4","1","100","91.83508150245552","0.0056607635063043995","100","100"
"17518","false","0.2","uniform","0.25","profit","0.1","as ES model","1","4","1","100","91.83508150245513","0.0056607635063043995","100","100"
"17519","false","0.2","uniform","0.25","profit","0.1","as ES model","1","4","1","100","91.83508150245535","0.0056607635063043995","100","100"
"17520","false","0.2","uniform","0.25","profit","0.1","as ES model","1","4","1","100","91.83508150245547","0.0056607635063043995","100","100"
"17521","false","0.2","uniform","0.25","profit","0.1","as ES model","1","5","1","100","91.83508150245524","0.0056607635063043995","100","100"
"17522","false","0.2","uniform","0.25","profit","0.1","as ES model","1","5","1","100","91.83508150245495","0.0056607635063043995","100","100"
"17523","false","0.2","uniform","0.25","profit","0.1","as ES model","1","5","1","100","91.83508150245558","0.0056607635063043995","100","100"
"17524","false","0.2","uniform","0.25","profit","0.1","as ES model","1","5","1","100","91.83508150245507","0.0056607635063043995","100","100"
"17525","false","0.2","uniform","0.25","profit","0.1","as ES model","1","5","1","100","91.83508150245495","0.0056607635063043995","100","100"
"17526","false","0.2","uniform","0.25","profit","0.1","as ES model","1","6","1","100","91.83508150245535","0.0056607635063043995","100","100"
"17527","false","0.2","uniform","0.25","profit","0.1","as ES model","1","6","1","100","91.83508150245473","0.0056607635063043995","100","100"
"17528","false","0.2","uniform","0.25","profit","0.1","as ES model","1","6","1","100","91.8350815024553","0.0056607635063043995","100","100"
"17529","false","0.2","uniform","0.25","profit","0.1","as ES model","1","6","1","100","91.83508150245524","0.0056607635063043995","100","100"
"17530","false","0.2","uniform","0.25","profit","0.1","as ES model","1","6","1","100","91.8350815024553","0.0056607635063043995","100","100"
"17531","false","0.2","uniform","0.25","profit","0.1","as ES model","1","7","1","100","91.8350815024553","0.0056607635063043995","100","100"
"17532","false","0.2","uniform","0.25","profit","0.1","as ES model","1","7","1","100","91.8350815024553","0.0056607635063043995","100","100"
"17533","false","0.2","uniform","0.25","profit","0.1","as ES model","1","7","1","100","91.8350815024553","0.0056607635063043995","100","100"
"17534","false","0.2","uniform","0.25","profit","0.1","as ES model","1","7","1","100","91.83508150245513","0.0056607635063043995","100","100"
"17535","false","0.2","uniform","0.25","profit","0.1","as ES model","1","7","1","100","91.83508150245524","0.0056607635063043995","100","100"
"17536","false","0.2","uniform","0.25","profit","0.1","as ES model","1","8","1","100","91.83508150245495","0.0056607635063043995","100","100"
"17537","false","0.2","uniform","0.25","profit","0.1","as ES model","1","8","1","100","91.83508150245524","0.0056607635063043995","100","100"
"17538","false","0.2","uniform","0.25","profit","0.1","as ES model","1","8","1","100","91.83508150245541","0.0056607635063043995","100","100"
"17539","false","0.2","uniform","0.25","profit","0.1","as ES model","1","8","1","100","91.83508150245552","0.0056607635063043995","100","100"
"17540","false","0.2","uniform","0.25","profit","0.1","as ES model","1","8","1","100","91.83508150245507","0.0056607635063043995","100","100"
"17541","false","0.2","uniform","0.25","profit","0.1","as ES model","1","9","1","100","91.83508150245507","0.0056607635063043995","100","100"
"17542","false","0.2","uniform","0.25","profit","0.1","as ES model","1","9","1","100","91.8350815024549","0.0056607635063043995","100","100"
"17543","false","0.2","uniform","0.25","profit","0.1","as ES model","1","9","1","100","91.83508150245518","0.0056607635063043995","100","100"
"17544","false","0.2","uniform","0.25","profit","0.1","as ES model","1","9","1","100","91.83508150245547","0.0056607635063043995","100","100"
"17545","false","0.2","uniform","0.25","profit","0.1","as ES model","1","9","1","100","91.83508150245507","0.0056607635063043995","100","100"
"17546","false","0.2","uniform","0.25","profit","0.1","as ES model","1","10","1","100","91.83508150245524","0.0056607635063043995","100","100"
"17547","false","0.2","uniform","0.25","profit","0.1","as ES model","1","10","1","100","91.83508150245507","0.0056607635063043995","100","100"
"17548","false","0.2","uniform","0.25","profit","0.1","as ES model","1","10","1","100","91.83508150245541","0.0056607635063043995","100","100"
"17549","false","0.2","uniform","0.25","profit","0.1","as ES model","1","10","1","100","91.83508150245507","0.0056607635063043995","100","100"
"17550","false","0.2","uniform","0.25","profit","0.1","as ES model","1","10","1","100","91.83508150245524","0.0056607635063043995","100","100"
"17551","false","0.2","uniform","0.25","profit","0.15","as ES model","1","1","1","100","96.1526222536827","0.0056607635063043995","100","100"
"17552","false","0.2","uniform","0.25","profit","0.15","as ES model","1","1","1","100","96.1526222536827","0.0056607635063043995","100","100"
"17553","false","0.2","uniform","0.25","profit","0.15","as ES model","1","1","1","100","96.15262225368258","0.0056607635063043995","100","100"
"17554","false","0.2","uniform","0.25","profit","0.15","as ES model","1","1","1","100","96.15262225368286","0.0056607635063043995","100","100"
"17555","false","0.2","uniform","0.25","profit","0.15","as ES model","1","1","1","100","96.15262225368281","0.0056607635063043995","100","100"
"17556","false","0.2","uniform","0.25","profit","0.15","as ES model","1","2","1","100","96.15262225368315","0.0056607635063043995","100","100"
"17557","false","0.2","uniform","0.25","profit","0.15","as ES model","1","2","1","100","96.15262225368286","0.0056607635063043995","100","100"
"17558","false","0.2","uniform","0.25","profit","0.15","as ES model","1","2","1","100","96.15262225368286","0.0056607635063043995","100","100"
"17559","false","0.2","uniform","0.25","profit","0.15","as ES model","1","2","1","100","96.15262225368281","0.0056607635063043995","100","100"
"17560","false","0.2","uniform","0.25","profit","0.15","as ES model","1","2","1","100","96.15262225368281","0.0056607635063043995","100","100"
"17561","false","0.2","uniform","0.25","profit","0.15","as ES model","1","3","1","100","96.15262225368275","0.0056607635063043995","100","100"
"17562","false","0.2","uniform","0.25","profit","0.15","as ES model","1","3","1","100","96.15262225368275","0.0056607635063043995","100","100"
"17563","false","0.2","uniform","0.25","profit","0.15","as ES model","1","3","1","100","96.15262225368315","0.0056607635063043995","100","100"
"17564","false","0.2","uniform","0.25","profit","0.15","as ES model","1","3","1","100","96.15262225368281","0.0056607635063043995","100","100"
"17565","false","0.2","uniform","0.25","profit","0.15","as ES model","1","3","1","100","96.15262225368286","0.0056607635063043995","100","100"
"17566","false","0.2","uniform","0.25","profit","0.15","as ES model","1","4","1","100","96.15262225368292","0.0056607635063043995","100","100"
"17567","false","0.2","uniform","0.25","profit","0.15","as ES model","1","4","1","100","96.15262225368247","0.0056607635063043995","100","100"
"17568","false","0.2","uniform","0.25","profit","0.15","as ES model","1","4","1","100","96.15262225368315","0.0056607635063043995","100","100"
"17569","false","0.2","uniform","0.25","profit","0.15","as ES model","1","4","1","100","96.15262225368292","0.0056607635063043995","100","100"
"17570","false","0.2","uniform","0.25","profit","0.15","as ES model","1","4","1","100","96.15262225368298","0.0056607635063043995","100","100"
"17571","false","0.2","uniform","0.25","profit","0.15","as ES model","1","5","1","100","96.1526222536827","0.0056607635063043995","100","100"
"17572","false","0.2","uniform","0.25","profit","0.15","as ES model","1","5","1","100","96.15262225368298","0.0056607635063043995","100","100"
"17573","false","0.2","uniform","0.25","profit","0.15","as ES model","1","5","1","100","96.1526222536832","0.0056607635063043995","100","100"
"17574","false","0.2","uniform","0.25","profit","0.15","as ES model","1","5","1","100","96.1526222536827","0.0056607635063043995","100","100"
"17575","false","0.2","uniform","0.25","profit","0.15","as ES model","1","5","1","100","96.15262225368315","0.0056607635063043995","100","100"
"17576","false","0.2","uniform","0.25","profit","0.15","as ES model","1","6","1","100","96.15262225368298","0.0056607635063043995","100","100"
"17577","false","0.2","uniform","0.25","profit","0.15","as ES model","1","6","1","100","96.15262225368275","0.0056607635063043995","100","100"
"17578","false","0.2","uniform","0.25","profit","0.15","as ES model","1","6","1","100","96.15262225368315","0.0056607635063043995","100","100"
"17579","false","0.2","uniform","0.25","profit","0.15","as ES model","1","6","1","100","96.15262225368298","0.0056607635063043995","100","100"
"17580","false","0.2","uniform","0.25","profit","0.15","as ES model","1","6","1","100","96.15262225368275","0.0056607635063043995","100","100"
"17581","false","0.2","uniform","0.25","profit","0.15","as ES model","1","7","1","100","96.15262225368264","0.0056607635063043995","100","100"
"17582","false","0.2","uniform","0.25","profit","0.15","as ES model","1","7","1","100","96.15262225368315","0.0056607635063043995","100","100"
"17583","false","0.2","uniform","0.25","profit","0.15","as ES model","1","7","1","100","96.15262225368298","0.0056607635063043995","100","100"
"17584","false","0.2","uniform","0.25","profit","0.15","as ES model","1","7","1","100","96.15262225368303","0.0056607635063043995","100","100"
"17585","false","0.2","uniform","0.25","profit","0.15","as ES model","1","7","1","100","96.1526222536827","0.0056607635063043995","100","100"
"17586","false","0.2","uniform","0.25","profit","0.15","as ES model","1","8","1","100","96.15262225368303","0.0056607635063043995","100","100"
"17587","false","0.2","uniform","0.25","profit","0.15","as ES model","1","8","1","100","96.15262225368292","0.0056607635063043995","100","100"
"17588","false","0.2","uniform","0.25","profit","0.15","as ES model","1","8","1","100","96.15262225368292","0.0056607635063043995","100","100"
"17589","false","0.2","uniform","0.25","profit","0.15","as ES model","1","8","1","100","96.1526222536832","0.0056607635063043995","100","100"
"17590","false","0.2","uniform","0.25","profit","0.15","as ES model","1","8","1","100","96.1526222536827","0.0056607635063043995","100","100"
"17591","false","0.2","uniform","0.25","profit","0.15","as ES model","1","9","1","100","96.15262225368286","0.0056607635063043995","100","100"
"17592","false","0.2","uniform","0.25","profit","0.15","as ES model","1","9","1","100","96.15262225368309","0.0056607635063043995","100","100"
"17593","false","0.2","uniform","0.25","profit","0.15","as ES model","1","9","1","100","96.15262225368298","0.0056607635063043995","100","100"
"17594","false","0.2","uniform","0.25","profit","0.15","as ES model","1","9","1","100","96.15262225368292","0.0056607635063043995","100","100"
"17595","false","0.2","uniform","0.25","profit","0.15","as ES model","1","9","1","100","96.15262225368286","0.0056607635063043995","100","100"
"17596","false","0.2","uniform","0.25","profit","0.15","as ES model","1","10","1","100","96.15262225368264","0.0056607635063043995","100","100"
"17597","false","0.2","uniform","0.25","profit","0.15","as ES model","1","10","1","100","96.15262225368298","0.0056607635063043995","100","100"
"17598","false","0.2","uniform","0.25","profit","0.15","as ES model","1","10","1","100","96.1526222536827","0.0056607635063043995","100","100"
"17599","false","0.2","uniform","0.25","profit","0.15","as ES model","1","10","1","100","96.15262225368292","0.0056607635063043995","100","100"
"17600","false","0.2","uniform","0.25","profit","0.15","as ES model","1","10","1","100","96.15262225368281","0.0056607635063043995","100","100"
"17601","false","0.2","uniform","0.25","profit","0.2","as ES model","1","1","1","100","100.47016300491094","0.0056607635063043995","100","100"
"17602","false","0.2","uniform","0.25","profit","0.2","as ES model","1","1","1","100","100.47016300491083","0.0056607635063043995","100","100"
"17603","false","0.2","uniform","0.25","profit","0.2","as ES model","1","1","1","100","100.47016300491055","0.0056607635063043995","100","100"
"17604","false","0.2","uniform","0.25","profit","0.2","as ES model","1","1","1","100","100.47016300491043","0.0056607635063043995","100","100"
"17605","false","0.2","uniform","0.25","profit","0.2","as ES model","1","1","1","100","100.47016300491055","0.0056607635063043995","100","100"
"17606","false","0.2","uniform","0.25","profit","0.2","as ES model","1","2","1","100","100.47016300491072","0.0056607635063043995","100","100"
"17607","false","0.2","uniform","0.25","profit","0.2","as ES model","1","2","1","100","100.47016300491077","0.0056607635063043995","100","100"
"17608","false","0.2","uniform","0.25","profit","0.2","as ES model","1","2","1","100","100.47016300491055","0.0056607635063043995","100","100"
"17609","false","0.2","uniform","0.25","profit","0.2","as ES model","1","2","1","100","100.47016300491077","0.0056607635063043995","100","100"
"17610","false","0.2","uniform","0.25","profit","0.2","as ES model","1","2","1","100","100.47016300491077","0.0056607635063043995","100","100"
"17611","false","0.2","uniform","0.25","profit","0.2","as ES model","1","3","1","100","100.47016300491043","0.0056607635063043995","100","100"
"17612","false","0.2","uniform","0.25","profit","0.2","as ES model","1","3","1","100","100.47016300491043","0.0056607635063043995","100","100"
"17613","false","0.2","uniform","0.25","profit","0.2","as ES model","1","3","1","100","100.47016300491072","0.0056607635063043995","100","100"
"17614","false","0.2","uniform","0.25","profit","0.2","as ES model","1","3","1","100","100.47016300491089","0.0056607635063043995","100","100"
"17615","false","0.2","uniform","0.25","profit","0.2","as ES model","1","3","1","100","100.47016300491089","0.0056607635063043995","100","100"
"17616","false","0.2","uniform","0.25","profit","0.2","as ES model","1","4","1","100","100.47016300491066","0.0056607635063043995","100","100"
"17617","false","0.2","uniform","0.25","profit","0.2","as ES model","1","4","1","100","100.4701630049106","0.0056607635063043995","100","100"
"17618","false","0.2","uniform","0.25","profit","0.2","as ES model","1","4","1","100","100.47016300491043","0.0056607635063043995","100","100"
"17619","false","0.2","uniform","0.25","profit","0.2","as ES model","1","4","1","100","100.47016300491043","0.0056607635063043995","100","100"
"17620","false","0.2","uniform","0.25","profit","0.2","as ES model","1","4","1","100","100.47016300491072","0.0056607635063043995","100","100"
"17621","false","0.2","uniform","0.25","profit","0.2","as ES model","1","5","1","100","100.47016300491049","0.0056607635063043995","100","100"
"17622","false","0.2","uniform","0.25","profit","0.2","as ES model","1","5","1","100","100.4701630049106","0.0056607635063043995","100","100"
"17623","false","0.2","uniform","0.25","profit","0.2","as ES model","1","5","1","100","100.47016300491083","0.0056607635063043995","100","100"
"17624","false","0.2","uniform","0.25","profit","0.2","as ES model","1","5","1","100","100.47016300491049","0.0056607635063043995","100","100"
"17625","false","0.2","uniform","0.25","profit","0.2","as ES model","1","5","1","100","100.47016300491032","0.0056607635063043995","100","100"
"17626","false","0.2","uniform","0.25","profit","0.2","as ES model","1","6","1","100","100.47016300491055","0.0056607635063043995","100","100"
"17627","false","0.2","uniform","0.25","profit","0.2","as ES model","1","6","1","100","100.47016300491083","0.0056607635063043995","100","100"
"17628","false","0.2","uniform","0.25","profit","0.2","as ES model","1","6","1","100","100.47016300491043","0.0056607635063043995","100","100"
"17629","false","0.2","uniform","0.25","profit","0.2","as ES model","1","6","1","100","100.4701630049106","0.0056607635063043995","100","100"
"17630","false","0.2","uniform","0.25","profit","0.2","as ES model","1","6","1","100","100.47016300491077","0.0056607635063043995","100","100"
"17631","false","0.2","uniform","0.25","profit","0.2","as ES model","1","7","1","100","100.47016300491089","0.0056607635063043995","100","100"
"17632","false","0.2","uniform","0.25","profit","0.2","as ES model","1","7","1","100","100.47016300491083","0.0056607635063043995","100","100"
"17633","false","0.2","uniform","0.25","profit","0.2","as ES model","1","7","1","100","100.470163004911","0.0056607635063043995","100","100"
"17634","false","0.2","uniform","0.25","profit","0.2","as ES model","1","7","1","100","100.47016300491089","0.0056607635063043995","100","100"
"17635","false","0.2","uniform","0.25","profit","0.2","as ES model","1","7","1","100","100.47016300491066","0.0056607635063043995","100","100"
"17636","false","0.2","uniform","0.25","profit","0.2","as ES model","1","8","1","100","100.47016300491038","0.0056607635063043995","100","100"
"17637","false","0.2","uniform","0.25","profit","0.2","as ES model","1","8","1","100","100.47016300491066","0.0056607635063043995","100","100"
"17638","false","0.2","uniform","0.25","profit","0.2","as ES model","1","8","1","100","100.47016300491077","0.0056607635063043995","100","100"
"17639","false","0.2","uniform","0.25","profit","0.2","as ES model","1","8","1","100","100.47016300491072","0.0056607635063043995","100","100"
"17640","false","0.2","uniform","0.25","profit","0.2","as ES model","1","8","1","100","100.47016300491049","0.0056607635063043995","100","100"
"17641","false","0.2","uniform","0.25","profit","0.2","as ES model","1","9","1","100","100.47016300491077","0.0056607635063043995","100","100"
"17642","false","0.2","uniform","0.25","profit","0.2","as ES model","1","9","1","100","100.47016300491072","0.0056607635063043995","100","100"
"17643","false","0.2","uniform","0.25","profit","0.2","as ES model","1","9","1","100","100.47016300491094","0.0056607635063043995","100","100"
"17644","false","0.2","uniform","0.25","profit","0.2","as ES model","1","9","1","100","100.47016300491049","0.0056607635063043995","100","100"
"17645","false","0.2","uniform","0.25","profit","0.2","as ES model","1","9","1","100","100.47016300491072","0.0056607635063043995","100","100"
"17646","false","0.2","uniform","0.25","profit","0.2","as ES model","1","10","1","100","100.47016300491083","0.0056607635063043995","100","100"
"17647","false","0.2","uniform","0.25","profit","0.2","as ES model","1","10","1","100","100.47016300491072","0.0056607635063043995","100","100"
"17648","false","0.2","uniform","0.25","profit","0.2","as ES model","1","10","1","100","100.47016300491049","0.0056607635063043995","100","100"
"17649","false","0.2","uniform","0.25","profit","0.2","as ES model","1","10","1","100","100.47016300491089","0.0056607635063043995","100","100"
"17650","false","0.2","uniform","0.25","profit","0.2","as ES model","1","10","1","100","100.47016300491117","0.0056607635063043995","100","100"
"17651","false","0.2","uniform","0.25","profit","0.25","as ES model","1","1","1","100","104.78770375613823","0.0056607635063043995","100","100"
"17652","false","0.2","uniform","0.25","profit","0.25","as ES model","1","1","1","100","104.78770375613834","0.0056607635063043995","100","100"
"17653","false","0.2","uniform","0.25","profit","0.25","as ES model","1","1","1","100","104.78770375613851","0.0056607635063043995","100","100"
"17654","false","0.2","uniform","0.25","profit","0.25","as ES model","1","1","1","100","104.78770375613828","0.0056607635063043995","100","100"
"17655","false","0.2","uniform","0.25","profit","0.25","as ES model","1","1","1","100","104.78770375613817","0.0056607635063043995","100","100"
"17656","false","0.2","uniform","0.25","profit","0.25","as ES model","1","2","1","100","104.78770375613817","0.0056607635063043995","100","100"
"17657","false","0.2","uniform","0.25","profit","0.25","as ES model","1","2","1","100","104.78770375613834","0.0056607635063043995","100","100"
"17658","false","0.2","uniform","0.25","profit","0.25","as ES model","1","2","1","100","104.787703756138","0.0056607635063043995","100","100"
"17659","false","0.2","uniform","0.25","profit","0.25","as ES model","1","2","1","100","104.78770375613874","0.0056607635063043995","100","100"
"17660","false","0.2","uniform","0.25","profit","0.25","as ES model","1","2","1","100","104.78770375613846","0.0056607635063043995","100","100"
"17661","false","0.2","uniform","0.25","profit","0.25","as ES model","1","3","1","100","104.78770375613846","0.0056607635063043995","100","100"
"17662","false","0.2","uniform","0.25","profit","0.25","as ES model","1","3","1","100","104.78770375613834","0.0056607635063043995","100","100"
"17663","false","0.2","uniform","0.25","profit","0.25","as ES model","1","3","1","100","104.78770375613857","0.0056607635063043995","100","100"
"17664","false","0.2","uniform","0.25","profit","0.25","as ES model","1","3","1","100","104.78770375613846","0.0056607635063043995","100","100"
"17665","false","0.2","uniform","0.25","profit","0.25","as ES model","1","3","1","100","104.78770375613851","0.0056607635063043995","100","100"
